conta;ccusto;data;valor;chave;chave2
BENS DE PEQUENO VALOR;GF;17/05/2019;900;BENSDEPEQUENOVALORGF52019NPER900;BENSDEPEQUENOVALORGF52019
CAPATAZIA OPERACIONAL;CB CPV;24/05/2019;4915,10003;CAPATAZIAOPERACIONALCBCPV52019ROADC49151000301804;CAPATAZIAOPERACIONALCBCPV52019
CAPATAZIA OPERACIONAL;CB CPV;24/05/2019;6208,130044;CAPATAZIAOPERACIONALCBCPV52019ROADC62081300444625;CAPATAZIAOPERACIONALCBCPV52019
CAPATAZIA OPERACIONAL;CB CPV;24/05/2019;84,00001741;CAPATAZIAOPERACIONALCBCPV52019ROADC840000174133;CAPATAZIAOPERACIONALCBCPV52019
CAPATAZIA OPERACIONAL;TRANSF NE;24/05/2019;541,1999779;CAPATAZIAOPERACIONALTRANSFNE52019ROADC5411999779026;CAPATAZIAOPERACIONALTRANSFNE52019
CAPATAZIA OPERACIONAL;PM BHZ;24/05/2019;659,99992;CAPATAZIAOPERACIONALPMBHZ52019ROADC6599999199972;CAPATAZIAOPERACIONALPMBHZ52019
CAPATAZIA OPERACIONAL;PM FOR;24/05/2019;29,40002818;CAPATAZIAOPERACIONALPMFOR52019ROADC294000281757;CAPATAZIAOPERACIONALPMFOR52019
CAPATAZIA OPERACIONAL;PM GRU;24/05/2019;700,0001171;CAPATAZIAOPERACIONALPMGRU52019ROADC700000117149;CAPATAZIAOPERACIONALPMGRU52019
CAPATAZIA OPERACIONAL;PM GYN;24/05/2019;2171,999944;CAPATAZIAOPERACIONALPMGYN52019ROADC21719999439912;CAPATAZIAOPERACIONALPMGYN52019
CAPATAZIA OPERACIONAL;PM GYN;24/05/2019;1092,00005;CAPATAZIAOPERACIONALPMGYN52019ROADC1092000050124;CAPATAZIAOPERACIONALPMGYN52019
CAPATAZIA OPERACIONAL;PM GYN;24/05/2019;597,9999963;CAPATAZIAOPERACIONALPMGYN52019ROADC5979999962866;CAPATAZIAOPERACIONALPMGYN52019
CAPATAZIA OPERACIONAL;PM SLZ;24/05/2019;4,499990794;CAPATAZIAOPERACIONALPMSLZ52019ROADC44999907936;CAPATAZIAOPERACIONALPMSLZ52019
CAPATAZIA OPERACIONAL;PM SLZ;24/05/2019;347,9999743;CAPATAZIAOPERACIONALPMSLZ52019ROADC347999974332;CAPATAZIAOPERACIONALPMSLZ52019
CAPATAZIA OPERACIONAL;PM THE;24/05/2019;260,0000148;CAPATAZIAOPERACIONALPMTHE52019ROADC2600000148434;CAPATAZIAOPERACIONALPMTHE52019
COMBUSTIVEL FUNCIONARIOS;COM THE;16/05/2019;431,3178;COMBUSTIVELFUNCIONARIOSCOMTHE52019COMPA4313178;COMBUSTIVELFUNCIONARIOSCOMTHE52019
COMBUSTIVEL FUNCIONARIOS;COM THE;16/05/2019;784,6866;COMBUSTIVELFUNCIONARIOSCOMTHE52019COMPA7846866;COMBUSTIVELFUNCIONARIOSCOMTHE52019
COMBUSTIVEL FUNCIONARIOS;COM THE;17/05/2019;220,0029;COMBUSTIVELFUNCIONARIOSCOMTHE52019COMPA2200029;COMBUSTIVELFUNCIONARIOSCOMTHE52019
COMBUSTIVEL FUNCIONARIOS;GF;20/05/2019;248;COMBUSTIVELFUNCIONARIOSGF52019TICKE248;COMBUSTIVELFUNCIONARIOSGF52019
COMBUSTIVEL FUNCIONARIOS;GSUPRIM;17/05/2019;26,9971;COMBUSTIVELFUNCIONARIOSGSUPRIM52019COMPA269971;COMBUSTIVELFUNCIONARIOSGSUPRIM52019
COMBUSTIVEL FUNCIONARIOS;PM THE;16/05/2019;66,6822;COMBUSTIVELFUNCIONARIOSPMTHE52019COMPA666822;COMBUSTIVELFUNCIONARIOSPMTHE52019
COMBUSTIVEL FUNCIONARIOS;PM THE;16/05/2019;121,3134;COMBUSTIVELFUNCIONARIOSPMTHE52019COMPA1213134;COMBUSTIVELFUNCIONARIOSPMTHE52019
CONSULTORIA E AUDITORIA;ADM NAT;21/05/2019;420;CONSULTORIAEAUDITORIAADMNAT52019RAIMU420;CONSULTORIAEAUDITORIAADMNAT52019
CONSULTORIA E AUDITORIA;ADM NAT;21/05/2019;2386;CONSULTORIAEAUDITORIAADMNAT52019RAIMU2386;CONSULTORIAEAUDITORIAADMNAT52019
CONSULTORIA E AUDITORIA;DIRETORIA;15/05/2019;4500;CONSULTORIAEAUDITORIADIRETORIA52019EMERS4500;CONSULTORIAEAUDITORIADIRETORIA52019
CONSULTORIA E AUDITORIA;DIRETORIA;04/06/2019;12200,5;CONSULTORIAEAUDITORIADIRETORIA62019PAXC122005;CONSULTORIAEAUDITORIADIRETORIA62019
CONSULTORIA E AUDITORIA;GTI;24/05/2019;4458,55;CONSULTORIAEAUDITORIAGTI52019ITCTS445855;CONSULTORIAEAUDITORIAGTI52019
EMPRESTIMO;GTI;23/05/2019;1180;EMPRESTIMOGTI52019PLEIM1180;EMPRESTIMOGTI52019
COPA/COZINHA;DIRETORIA;17/05/2019;112;COPA/COZINHADIRETORIA52019DISTR112;COPA/COZINHADIRETORIA52019
CORREIOS;CONTAB;15/05/2019;923;CORREIOSCONTAB52019LAUTO923;CORREIOSCONTAB52019
CURSOS E TREINAMENTOS;FINANCEIRO;01/06/2019;400;CURSOSETREINAMENTOSFINANCEIRO62019FUNDA400;CURSOSETREINAMENTOSFINANCEIRO62019
CUSTAS E EMOLUMENTOS;CONTAB;22/05/2019;782,2;CUSTASEEMOLUMENTOSCONTAB52019LUIS7822;CUSTASEEMOLUMENTOSCONTAB52019
DIARIAS OPERACIONAL;CB CPV;24/05/2019;5617,140034;DIARIASOPERACIONALCBCPV52019ROADC56171400342576;DIARIASOPERACIONALCBCPV52019
DIARIAS OPERACIONAL;CB CPV;24/05/2019;1241,999983;DIARIASOPERACIONALCBCPV52019ROADC12419999825816;DIARIASOPERACIONALCBCPV52019
DIARIAS OPERACIONAL;CB CPV;24/05/2019;8250,590021;DIARIASOPERACIONALCBCPV52019ROADC82505900208885;DIARIASOPERACIONALCBCPV52019
DIARIAS OPERACIONAL;CB FOR;24/05/2019;188,9999919;DIARIASOPERACIONALCBFOR52019ROADC1889999918634;DIARIASOPERACIONALCBFOR52019
DIARIAS OPERACIONAL;CB MVF;24/05/2019;137,2800746;DIARIASOPERACIONALCBMVF52019ROADC1372800745596;DIARIASOPERACIONALCBMVF52019
DIARIAS OPERACIONAL;CB PNM;24/05/2019;68,00002912;DIARIASOPERACIONALCBPNM52019ROADC680000291176;DIARIASOPERACIONALCBPNM52019
DIARIAS OPERACIONAL;CB PNM;24/05/2019;543,9999408;DIARIASOPERACIONALCBPNM52019ROADC5439999408195;DIARIASOPERACIONALCBPNM52019
DIARIAS OPERACIONAL;CIL;30/05/2019;40000;DIARIASOPERACIONALCIL52019ROADC40000;DIARIASOPERACIONALCIL52019
