conta;ccusto;data;valor;chave;chave2
MANUTENCAO PREVENTIVA;PM FOR;08/05/2019;60,025;MANUTENCAOPREVENTIVAPMFOR52019AUTO60025;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;03/05/2019;77,5;MANUTENCAOPREVENTIVAPMFOR52019AUTO775;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;06/05/2019;43,54686;MANUTENCAOPREVENTIVAPMFOR52019JOSE4354686;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;04/05/2019;567,5;MANUTENCAOPREVENTIVAPMFOR52019AUTO5675;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;04/05/2019;567,5;MANUTENCAOPREVENTIVAPMFOR52019AUTO5675;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;08/05/2019;36;MANUTENCAOPREVENTIVAPMFOR52019AUTO36;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;06/05/2019;34,998;MANUTENCAOPREVENTIVAPMFOR52019AUTO34998;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;03/05/2019;250,1;MANUTENCAOPREVENTIVAPMFOR52019WAD2501;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;775;MANUTENCAOPREVENTIVAPMFOR52019AUTO775;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;200,74;MANUTENCAOPREVENTIVAPMFOR52019JARDE20074;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;57,7172;MANUTENCAOPREVENTIVAPMFOR52019GARDE577172;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;232,6206;MANUTENCAOPREVENTIVAPMFOR52019GARDE2326206;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;232,6206;MANUTENCAOPREVENTIVAPMFOR52019GARDE2326206;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;232,6206;MANUTENCAOPREVENTIVAPMFOR52019GARDE2326206;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM FOR;02/05/2019;232,6206;MANUTENCAOPREVENTIVAPMFOR52019GARDE2326206;MANUTENCAOPREVENTIVAPMFOR52019
MANUTENCAO PREVENTIVA;PM JDO;06/05/2019;870;MANUTENCAOPREVENTIVAPMJDO52019AUTO870;MANUTENCAOPREVENTIVAPMJDO52019
MANUTENCAO PREVENTIVA;PM JDO;06/05/2019;870;MANUTENCAOPREVENTIVAPMJDO52019AUTO870;MANUTENCAOPREVENTIVAPMJDO52019
MANUTENCAO PREVENTIVA;PM NAT;02/05/2019;75,6;MANUTENCAOPREVENTIVAPMNAT52019IMPER756;MANUTENCAOPREVENTIVAPMNAT52019
MANUTENCAO PREVENTIVA;PM NAT;02/05/2019;170;MANUTENCAOPREVENTIVAPMNAT52019AUTO170;MANUTENCAOPREVENTIVAPMNAT52019
MANUTENCAO ACESSORIOS;CB FOR;03/05/2019;264,58663;MANUTENCAOACESSORIOSCBFOR52019IMPER26458663;MANUTENCAOACESSORIOSCBFOR52019
MANUTENCAO ACESSORIOS;COM FOR;08/05/2019;126;MANUTENCAOACESSORIOSCOMFOR52019IMPER126;MANUTENCAOACESSORIOSCOMFOR52019
MANUTENCAO ACESSORIOS;COM FOR;02/05/2019;162,00027;MANUTENCAOACESSORIOSCOMFOR52019IMPER16200027;MANUTENCAOACESSORIOSCOMFOR52019
MANUTENCAO ACESSORIOS;PM FOR;08/05/2019;35,99595;MANUTENCAOACESSORIOSPMFOR52019IMPER3599595;MANUTENCAOACESSORIOSPMFOR52019
MANUTENCAO ACESSORIOS;PM NAT;07/05/2019;36,001023;MANUTENCAOACESSORIOSPMNAT52019IMPER36001023;MANUTENCAOACESSORIOSPMNAT52019
MULTAS TRIBUTARIAS;PM FOR;08/05/2019;0,430000078;MULTASTRIBUTARIASPMFOR52019SECRE04300000776;MULTASTRIBUTARIASPMFOR52019
RESCISAO;AZUL FOR;10/05/2019;3545,73;RESCISAOAZULFOR52019DIEGO354573;RESCISAOAZULFOR52019
RESCISAO;COM FOR;06/05/2019;924,95;RESCISAOCOMFOR52019JESSI92495;RESCISAOCOMFOR52019
RESCISAO;COM FOR;09/05/2019;2982,67;RESCISAOCOMFOR52019FABRI298267;RESCISAOCOMFOR52019
RESCISAO;COM FOR;14/05/2019;2031,39;RESCISAOCOMFOR52019WILLI203139;RESCISAOCOMFOR52019
RESCISAO;PM FOR;09/05/2019;2678,96;RESCISAOPMFOR52019RAFAE267896;RESCISAOPMFOR52019
RESCISAO;PM FOR;09/05/2019;4636,81;RESCISAOPMFOR52019GLASI463681;RESCISAOPMFOR52019
RESCISAO;PM FOR;10/05/2019;4909,17;RESCISAOPMFOR52019IGOR490917;RESCISAOPMFOR52019
RESCISAO;PM FOR;10/05/2019;4402,62;RESCISAOPMFOR52019MICHA440262;RESCISAOPMFOR52019
SERVICOS PRESTADOS;CB FOR;14/05/2019;1080;SERVICOSPRESTADOSCBFOR52019LUIZ1080;SERVICOSPRESTADOSCBFOR52019
SINDICATO;AZUL FOR;09/05/2019;22,06000407;SINDICATOAZULFOR52019SIND.220600040655;SINDICATOAZULFOR52019
SINDICATO;CB FOR;09/05/2019;268,7800018;SINDICATOCBFOR52019SIND.2687800017936;SINDICATOCBFOR52019
SINDICATO;COM FOR;09/05/2019;144,5800037;SINDICATOCOMFOR52019SIND.144580003731;SINDICATOCOMFOR52019
SINDICATO;MART FOR;09/05/2019;24,07000002;SINDICATOMARTFOR52019SIND.240700000155;SINDICATOMARTFOR52019
SINDICATO;MONT CBFOR;09/05/2019;27,79999527;SINDICATOMONTCBFOR52019SIND.277999952721;SINDICATOMONTCBFOR52019
SINDICATO;TRANSF NE;09/05/2019;56,73999656;SINDICATOTRANSFNE52019SIND.56739996564;SINDICATOTRANSFNE52019
SINDICATO;PM FOR;09/05/2019;782,6999986;SINDICATOPMFOR52019SIND.7826999985583;SINDICATOPMFOR52019
TAXAS E ALVARAS;PM FOR;02/05/2019;210,2999997;TAXASEALVARASPMFOR52019LAUTO21029999973;TAXASEALVARASPMFOR52019
TELEFONIA E INTERNET;AZUL FOR;03/05/2019;465,99;TELEFONIAEINTERNETAZULFOR52019VIVO46599;TELEFONIAEINTERNETAZULFOR52019
TELEFONIA E INTERNET;CB FOR;03/05/2019;350;TELEFONIAEINTERNETCBFOR52019LINKC350;TELEFONIAEINTERNETCBFOR52019
TELEFONIA E INTERNET;COM FOR;03/05/2019;1000;TELEFONIAEINTERNETCOMFOR52019S&TP1000;TELEFONIAEINTERNETCOMFOR52019
TELEFONIA E INTERNET;COM FOR;03/05/2019;101,33;TELEFONIAEINTERNETCOMFOR52019VIVO10133;TELEFONIAEINTERNETCOMFOR52019
VALE TRANSPORTE;COM FOR;03/05/2019;194,4000022;VALETRANSPORTECOMFOR52019SIND19440000216;VALETRANSPORTECOMFOR52019
VALE TRANSPORTE;COM FOR;15/05/2019;143,9999989;VALETRANSPORTECOMFOR52019SIND14399999892;VALETRANSPORTECOMFOR52019
VALE TRANSPORTE;PM FOR;03/05/2019;309,5999978;VALETRANSPORTEPMFOR52019SIND30959999784;VALETRANSPORTEPMFOR52019
VALE TRANSPORTE;PM FOR;15/05/2019;295,2000011;VALETRANSPORTEPMFOR52019SIND29520000108;VALETRANSPORTEPMFOR52019
AGUA;AZUL FOR;15/05/2019;63,08;AGUAAZULFOR52019COMPA6308;AGUAAZULFOR52019
ALUGUEL DE IMOVEIS;COM MCZ;01/05/2019;800;ALUGUELDEIMOVEISCOMMCZ52019CEMAL800;ALUGUELDEIMOVEISCOMMCZ52019
ALUGUEL DE IMOVEIS;LUFT MCZ;01/05/2019;800;ALUGUELDEIMOVEISLUFTMCZ52019CEMAL800;ALUGUELDEIMOVEISLUFTMCZ52019
ALUGUEL DE IMOVEIS;PM MCZ;01/05/2019;6400;ALUGUELDEIMOVEISPMMCZ52019CEMAL6400;ALUGUELDEIMOVEISPMMCZ52019
COPA/COZINHA;PM MCZ;06/05/2019;121,5;COPA/COZINHAPMMCZ52019PANIF1215;COPA/COZINHAPMMCZ52019
MANUTENCAO CORRETIVA;TRANSF NE;02/05/2019;800;MANUTENCAOCORRETIVATRANSFNE52019JOSE800;MANUTENCAOCORRETIVATRANSFNE52019
MANUTENCAO PREVENTIVA;PM MCZ;02/05/2019;350;MANUTENCAOPREVENTIVAPMMCZ52019DJG350;MANUTENCAOPREVENTIVAPMMCZ52019
MANUTENCAO PREVENTIVA;PM MCZ;07/05/2019;460;MANUTENCAOPREVENTIVAPMMCZ52019G.DO460;MANUTENCAOPREVENTIVAPMMCZ52019
MANUTENCAO PREVENTIVA;PM MCZ;06/05/2019;242;MANUTENCAOPREVENTIVAPMMCZ52019SONSM242;MANUTENCAOPREVENTIVAPMMCZ52019
SEGURANCA;COM MCZ;02/05/2019;66,746;SEGURANCACOMMCZ52019CENTU66746;SEGURANCACOMMCZ52019
SEGURANCA;LUFT MCZ;02/05/2019;16,6865;SEGURANCALUFTMCZ52019CENTU166865;SEGURANCALUFTMCZ52019
SEGURANCA;PM MCZ;02/05/2019;250,2975;SEGURANCAPMMCZ52019CENTU2502975;SEGURANCAPMMCZ52019
TELEFONIA E INTERNET;PM MCZ;03/05/2019;106,01;TELEFONIAEINTERNETPMMCZ52019TELEM10601;TELEFONIAEINTERNETPMMCZ52019
TELEFONIA E INTERNET;PM MCZ;03/05/2019;185,17;TELEFONIAEINTERNETPMMCZ52019TELEM18517;TELEFONIAEINTERNETPMMCZ52019
TELEFONIA E INTERNET;PM MCZ;02/05/2019;400;TELEFONIAEINTERNETPMMCZ52019START400;TELEFONIAEINTERNETPMMCZ52019
AGUA;COM MCZ;14/05/2019;18,0895;AGUACOMMCZ52019CASAL180895;AGUACOMMCZ52019
AGUA;LUFT MCZ;14/05/2019;11,5115;AGUALUFTMCZ52019CASAL115115;AGUALUFTMCZ52019
AGUA;PM MCZ;14/05/2019;134,849;AGUAPMMCZ52019CASAL134849;AGUAPMMCZ52019
ALUGUEL DE IMOVEIS;COM SSA;01/05/2019;1277,190135;ALUGUELDEIMOVEISCOMSSA52019ICAL127719013517;ALUGUELDEIMOVEISCOMSSA52019
ALUGUEL DE IMOVEIS;PM SSA;01/05/2019;23570,81007;ALUGUELDEIMOVEISPMSSA52019ICAL2357081006672;ALUGUELDEIMOVEISPMSSA52019
CONDOMINIO;COM SSA;01/05/2019;199,559972;CONDOMINIOCOMSSA52019ICAL19955997198;CONDOMINIOCOMSSA52019
CONDOMINIO;PM SSA;01/05/2019;3682,940106;CONDOMINIOPMSSA52019ICAL368294010567;CONDOMINIOPMSSA52019
EXAMES MEDICOS;PM SSA;07/05/2019;60;EXAMESMEDICOSPMSSA52019SEMO60;EXAMESMEDICOSPMSSA52019
FGTS RESCISORIO;COM SSA;09/05/2019;428,71;FGTSRESCISORIOCOMSSA52019CAIXA42871;FGTSRESCISORIOCOMSSA52019
IPTU;COM SSA;01/05/2019;39,90969285;IPTUCOMSSA52019ICAL3990969285;IPTUCOMSSA52019
IPTU;PM SSA;01/05/2019;736,5900276;IPTUPMSSA52019ICAL73659002761;IPTUPMSSA52019
LOCACAO DE MAQUINAS E EQUIPAMENTOS;PM SSA;02/05/2019;949,96;LOCACAODEMAQUINASEEQUIPAMENTOSPMSSA52019TECNO94996;LOCACAODEMAQUINASEEQUIPAMENTOSPMSSA52019
MANUTENCAO CORRETIVA;PM SSA;07/05/2019;1095,36;MANUTENCAOCORRETIVAPMSSA52019GALLO109536;MANUTENCAOCORRETIVAPMSSA52019
MANUTENCAO PREVENTIVA;PM SSA;04/05/2019;1564;MANUTENCAOPREVENTIVAPMSSA52019ANTON1564;MANUTENCAOPREVENTIVAPMSSA52019
RESCISAO;COM SSA;09/05/2019;2343,38;RESCISAOCOMSSA52019ALAN234338;RESCISAOCOMSSA52019
VALE TRANSPORTE;COM SSA;03/05/2019;200;VALETRANSPORTECOMSSA52019MAURI200;VALETRANSPORTECOMSSA52019
DOACOES E BRINDES;COM GIG;15/05/2019;35,7000004;DOACOESEBRINDESCOMGIG52019LAUTO35700000399;DOACOESEBRINDESCOMGIG52019
ESTACIONAMENTO;ADM GIG;15/05/2019;26,00000037;ESTACIONAMENTOADMGIG52019LAUTO26000000373;ESTACIONAMENTOADMGIG52019
EXAMES MEDICOS;COM GIG;03/05/2019;8,1915;EXAMESMEDICOSCOMGIG52019CLINI81915;EXAMESMEDICOSCOMGIG52019
EXAMES MEDICOS;PM GIG;03/05/2019;264,8585;EXAMESMEDICOSPMGIG52019CLINI2648585;EXAMESMEDICOSPMGIG52019
LOCACAO DE MAQUINAS E EQUIPAMENTOS;COM GIG;02/05/2019;13,422;LOCACAODEMAQUINASEEQUIPAMENTOSCOMGIG52019TECNO13422;LOCACAODEMAQUINASEEQUIPAMENTOSCOMGIG52019
LOCACAO DE MAQUINAS E EQUIPAMENTOS;PM GIG;02/05/2019;433,978;LOCACAODEMAQUINASEEQUIPAMENTOSPMGIG52019TECNO433978;LOCACAODEMAQUINASEEQUIPAMENTOSPMGIG52019
MANUTENCAO DE MOVEIS E UTENSILIOS;COM GIG;06/05/2019;15;MANUTENCAODEMOVEISEUTENSILIOSCOMGIG520194RRE15;MANUTENCAODEMOVEISEUTENSILIOSCOMGIG52019
MANUTENCAO DE MOVEIS E UTENSILIOS;PM GIG;06/05/2019;485;MANUTENCAODEMOVEISEUTENSILIOSPMGIG520194RRE485;MANUTENCAODEMOVEISEUTENSILIOSPMGIG52019
MATERIAL DE CONSUMO;PM GIG;15/05/2019;39,79999888;MATERIALDECONSUMOPMGIG52019LAUTO39799998879;MATERIALDECONSUMOPMGIG52019
PEDAGIOS;PM GIG;15/05/2019;38,60000035;PEDAGIOSPMGIG52019LAUTO38600000349;PEDAGIOSPMGIG52019
ASSISTENCIA MEDICA;PM GIG;09/05/2019;722,6;ASSISTENCIAMEDICAPMGIG52019FEDER7226;ASSISTENCIAMEDICAPMGIG52019
VALE ALIMENTACAO/REFEICAO;ADM GIG;13/05/2019;11115;VALEALIMENTACAO/REFEICAOADMGIG52019TICKE11115;VALEALIMENTACAO/REFEICAOADMGIG52019
AGUA;COM GIG;07/05/2019;60,6557;AGUACOMGIG52019CONDO606557;AGUACOMGIG52019
AGUA;PM GIG;07/05/2019;805,8543;AGUAPMGIG52019CONDO8058543;AGUAPMGIG52019
AUTO DE INFRACAO;PM GRU;10/05/2019;47;AUTODEINFRACAOPMGRU52019LAUTO47;AUTODEINFRACAOPMGRU52019
CONDOMINIO;COM GRU;01/05/2019;27,3;CONDOMINIOCOMGRU52019CORAL273;CONDOMINIOCOMGRU52019
CONDOMINIO;PM GRU;01/05/2019;427,7;CONDOMINIOPMGRU52019CORAL4277;CONDOMINIOPMGRU52019
CONSULTORIA E AUDITORIA;PM GRU;02/05/2019;9151,5;CONSULTORIAEAUDITORIAPMGRU52019DENI91515;CONSULTORIAEAUDITORIAPMGRU52019
CONVENIOS;PM GRU;03/05/2019;203,35;CONVENIOSPMGRU52019CENTR20335;CONVENIOSPMGRU52019
CUSTAS E EMOLUMENTOS;ADM GRU;14/05/2019;226,4399981;CUSTASEEMOLUMENTOSADMGRU52019LAUTO2264399981284;CUSTASEEMOLUMENTOSADMGRU52019
DIVERSAS;OPERACOES;08/05/2019;2624,68;DIVERSASOPERACOES52019SÍLVI262468;DIVERSASOPERACOES52019
ENTREGA DE TERCEIROS;PM GRU;08/05/2019;9200;ENTREGADETERCEIROSPMGRU52019ELCIO9200;ENTREGADETERCEIROSPMGRU52019
ENTREGA DE TERCEIROS;PM GRU;08/05/2019;8050;ENTREGADETERCEIROSPMGRU52019ELCIO8050;ENTREGADETERCEIROSPMGRU52019
ENTREGA DE TERCEIROS;PM GRU;07/05/2019;9200;ENTREGADETERCEIROSPMGRU52019LUIZ9200;ENTREGADETERCEIROSPMGRU52019
ENTREGA DE TERCEIROS;PM GRU;07/05/2019;9200;ENTREGADETERCEIROSPMGRU52019FABIA9200;ENTREGADETERCEIROSPMGRU52019
ESCOLTA;PM GRU;06/05/2019;1198,21;ESCOLTAPMGRU52019CTSV119821;ESCOLTAPMGRU52019
ESTACIONAMENTO;COM GRU;14/05/2019;26,00000153;ESTACIONAMENTOCOMGRU52019LAUTO260000015338;ESTACIONAMENTOCOMGRU52019
FARDAMENTO;PM GRU;03/05/2019;22;FARDAMENTOPMGRU52019REALP22;FARDAMENTOPMGRU52019
FGTS RESCISORIO;PM GRU;07/05/2019;22,56;FGTSRESCISORIOPMGRU52019CAIXA2256;FGTSRESCISORIOPMGRU52019
FGTS RESCISORIO;PM GRU;10/05/2019;3617,34;FGTSRESCISORIOPMGRU52019CAIXA361734;FGTSRESCISORIOPMGRU52019
ICMS;COM GRU;14/05/2019;381,1400007;ICMSCOMGRU52019LAUTO3811400007282;ICMSCOMGRU52019
ICMS;PM GRU;10/05/2019;137,61;ICMSPMGRU52019LAUTO13761;ICMSPMGRU52019
ICMS;PM GRU;10/05/2019;39,69;ICMSPMGRU52019LAUTO3969;ICMSPMGRU52019
ICMS;PM GRU;10/05/2019;19,84;ICMSPMGRU52019LAUTO1984;ICMSPMGRU52019
MANUTENCAO CORRETIVA;COM GRU;03/05/2019;71,356;MANUTENCAOCORRETIVACOMGRU52019SHEIL71356;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;03/05/2019;8;MANUTENCAOCORRETIVACOMGRU52019SHEIL8;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;06/05/2019;38,92;MANUTENCAOCORRETIVACOMGRU52019GEMA3892;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;06/05/2019;38,92;MANUTENCAOCORRETIVACOMGRU52019GEMA3892;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;01/05/2019;243,8;MANUTENCAOCORRETIVACOMGRU52019ELETR2438;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;01/05/2019;243,8;MANUTENCAOCORRETIVACOMGRU52019ELETR2438;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;286,24;MANUTENCAOCORRETIVACOMGRU52019MARCO28624;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;286,24;MANUTENCAOCORRETIVACOMGRU52019MARCO28624;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;03/05/2019;47,6;MANUTENCAOCORRETIVACOMGRU52019RICAR476;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;27,2;MANUTENCAOCORRETIVACOMGRU52019PUERT272;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,2304;MANUTENCAOCORRETIVACOMGRU52019PUERT972304;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,2304;MANUTENCAOCORRETIVACOMGRU52019PUERT972304;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,2304;MANUTENCAOCORRETIVACOMGRU52019PUERT972304;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,2304;MANUTENCAOCORRETIVACOMGRU52019PUERT972304;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,2304;MANUTENCAOCORRETIVACOMGRU52019PUERT972304;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;COM GRU;02/05/2019;97,232;MANUTENCAOCORRETIVACOMGRU52019PUERT97232;MANUTENCAOCORRETIVACOMGRU52019
MANUTENCAO CORRETIVA;PM GRU;06/05/2019;447,58;MANUTENCAOCORRETIVAPMGRU52019GEMA44758;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;06/05/2019;447,58;MANUTENCAOCORRETIVAPMGRU52019GEMA44758;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;03/05/2019;820,594;MANUTENCAOCORRETIVAPMGRU52019SHEIL820594;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;03/05/2019;92;MANUTENCAOCORRETIVAPMGRU52019SHEIL92;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;946,22;MANUTENCAOCORRETIVAPMGRU52019GEMA94622;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;946,22;MANUTENCAOCORRETIVAPMGRU52019GEMA94622;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;3291,76;MANUTENCAOCORRETIVAPMGRU52019MARCO329176;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;3291,76;MANUTENCAOCORRETIVAPMGRU52019MARCO329176;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;19,389508;MANUTENCAOCORRETIVAPMGRU52019TIETE19389508;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;19,388424;MANUTENCAOCORRETIVAPMGRU52019TIETE19388424;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;19,388424;MANUTENCAOCORRETIVAPMGRU52019TIETE19388424;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;01/05/2019;2803,7;MANUTENCAOCORRETIVAPMGRU52019ELETR28037;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;01/05/2019;2803,7;MANUTENCAOCORRETIVAPMGRU52019ELETR28037;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;03/05/2019;547,4;MANUTENCAOCORRETIVAPMGRU52019RICAR5474;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;312,8;MANUTENCAOCORRETIVAPMGRU52019PUERT3128;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,1496;MANUTENCAOCORRETIVAPMGRU52019PUERT11181496;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,1496;MANUTENCAOCORRETIVAPMGRU52019PUERT11181496;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,1496;MANUTENCAOCORRETIVAPMGRU52019PUERT11181496;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,1496;MANUTENCAOCORRETIVAPMGRU52019PUERT11181496;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,1496;MANUTENCAOCORRETIVAPMGRU52019PUERT11181496;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM GRU;02/05/2019;1118,168;MANUTENCAOCORRETIVAPMGRU52019PUERT1118168;MANUTENCAOCORRETIVAPMGRU52019
MANUTENCAO CORRETIVA;PM NAT;07/05/2019;77;MANUTENCAOCORRETIVAPMNAT52019GEMA77;MANUTENCAOCORRETIVAPMNAT52019
MANUTENCAO CORRETIVA;PM NAT;07/05/2019;595;MANUTENCAOCORRETIVAPMNAT52019GEMA595;MANUTENCAOCORRETIVAPMNAT52019
MANUTENCAO CORRETIVA;PM NAT;07/05/2019;595;MANUTENCAOCORRETIVAPMNAT52019GEMA595;MANUTENCAOCORRETIVAPMNAT52019
MANUTENCAO PNEUS;COM GRU;02/05/2019;62,4;MANUTENCAOPNEUSCOMGRU52019SERGI624;MANUTENCAOPNEUSCOMGRU52019
MANUTENCAO PNEUS;COM GRU;02/05/2019;62,4;MANUTENCAOPNEUSCOMGRU52019SERGI624;MANUTENCAOPNEUSCOMGRU52019
MANUTENCAO PNEUS;COM GRU;02/05/2019;62,4;MANUTENCAOPNEUSCOMGRU52019SERGI624;MANUTENCAOPNEUSCOMGRU52019
MANUTENCAO PNEUS;COM GRU;02/05/2019;62,4;MANUTENCAOPNEUSCOMGRU52019SERGI624;MANUTENCAOPNEUSCOMGRU52019
MANUTENCAO PNEUS;PM GRU;02/05/2019;717,6;MANUTENCAOPNEUSPMGRU52019SERGI7176;MANUTENCAOPNEUSPMGRU52019
MANUTENCAO PNEUS;PM GRU;02/05/2019;717,6;MANUTENCAOPNEUSPMGRU52019SERGI7176;MANUTENCAOPNEUSPMGRU52019
MANUTENCAO PNEUS;PM GRU;02/05/2019;717,6;MANUTENCAOPNEUSPMGRU52019SERGI7176;MANUTENCAOPNEUSPMGRU52019
MANUTENCAO PNEUS;PM GRU;02/05/2019;717,6;MANUTENCAOPNEUSPMGRU52019SERGI7176;MANUTENCAOPNEUSPMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;03/05/2019;18,32;MANUTENCAOPREVENTIVACOMGRU52019TIETE1832;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;03/05/2019;18,24;MANUTENCAOPREVENTIVACOMGRU52019TIETE1824;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;08/05/2019;14,476;MANUTENCAOPREVENTIVACOMGRU52019RDOC14476;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;02/05/2019;82,28;MANUTENCAOPREVENTIVACOMGRU52019GEMA8228;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;02/05/2019;82,28;MANUTENCAOPREVENTIVACOMGRU52019GEMA8228;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;06/05/2019;50,992;MANUTENCAOPREVENTIVACOMGRU52019RDOC50992;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;04/05/2019;11,2;MANUTENCAOPREVENTIVACOMGRU52019COMER112;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;03/05/2019;18,24;MANUTENCAOPREVENTIVACOMGRU52019TIETE1824;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;02/05/2019;63,556;MANUTENCAOPREVENTIVACOMGRU52019RDOC63556;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;02/05/2019;63,556;MANUTENCAOPREVENTIVACOMGRU52019RDOC63556;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;06/05/2019;1,2;MANUTENCAOPREVENTIVACOMGRU52019RDOC12;MANUTENCAOPREVENTIVACOMGRU52019
MANUTENCAO PREVENTIVA;COM GRU;07/05/2019;49,2664;MANUTENCAOPREVENTIVACOMGRU52019TORK492664;MANUTENCAOPREVENTIVACOMGRU52019
